counselor_id,center_id,region_id,issue,client_count,standard_count,monitor_count,priority_review_count
CNS-JNM-01313,CTR-JNM-006,JNM,부부갈등,3,2,1,0
CNS-JNM-01313,CTR-JNM-006,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01313,CTR-JNM-006,JNM,기타 가족관계,3,2,1,0
CNS-JNM-01314,CTR-JNM-006,JNM,부부갈등,3,2,1,0
CNS-JNM-01314,CTR-JNM-006,JNM,부모-자녀 갈등,3,3,0,0
CNS-JNM-01314,CTR-JNM-006,JNM,기타 가족관계,3,2,1,0
CNS-JNM-01314,CTR-JNM-006,JNM,이혼 전후,1,1,0,0
CNS-JNM-01315,CTR-JNM-006,JNM,부부갈등,3,2,1,0
CNS-JNM-01315,CTR-JNM-006,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01315,CTR-JNM-006,JNM,기타 가족관계,3,2,1,0
CNS-JNM-01315,CTR-JNM-006,JNM,이혼 전후,1,1,0,0
CNS-JNM-01316,CTR-JNM-006,JNM,부부갈등,2,2,0,0
CNS-JNM-01316,CTR-JNM-006,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01316,CTR-JNM-006,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01317,CTR-JNM-007,JNM,부부갈등,4,3,1,0
CNS-JNM-01317,CTR-JNM-007,JNM,부모-자녀 갈등,3,3,0,0
CNS-JNM-01317,CTR-JNM-007,JNM,기타 가족관계,4,3,1,0
CNS-JNM-01317,CTR-JNM-007,JNM,이혼 전후,1,1,0,0
CNS-JNM-01318,CTR-JNM-007,JNM,부부갈등,4,3,1,0
CNS-JNM-01318,CTR-JNM-007,JNM,부모-자녀 갈등,3,2,1,0
CNS-JNM-01318,CTR-JNM-007,JNM,기타 가족관계,4,3,1,0
CNS-JNM-01319,CTR-JNM-007,JNM,부부갈등,2,2,0,0
CNS-JNM-01319,CTR-JNM-007,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01319,CTR-JNM-007,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01320,CTR-JNM-007,JNM,부부갈등,3,3,0,0
CNS-JNM-01320,CTR-JNM-007,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01320,CTR-JNM-007,JNM,기타 가족관계,3,2,1,0
CNS-JNM-01321,CTR-JNM-007,JNM,부부갈등,4,3,1,0
CNS-JNM-01321,CTR-JNM-007,JNM,부모-자녀 갈등,3,3,0,0
CNS-JNM-01321,CTR-JNM-007,JNM,기타 가족관계,4,3,1,0
CNS-JNM-01322,CTR-JNM-007,JNM,부부갈등,3,2,1,0
CNS-JNM-01322,CTR-JNM-007,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01322,CTR-JNM-007,JNM,기타 가족관계,3,3,0,0
CNS-JNM-01323,CTR-JNM-007,JNM,부부갈등,1,1,0,0
CNS-JNM-01323,CTR-JNM-007,JNM,부모-자녀 갈등,1,1,0,0
CNS-JNM-01323,CTR-JNM-007,JNM,기타 가족관계,1,1,0,0
CNS-JNM-01324,CTR-JNM-008,JNM,부부갈등,4,3,1,0
CNS-JNM-01324,CTR-JNM-008,JNM,부모-자녀 갈등,3,3,0,0
CNS-JNM-01324,CTR-JNM-008,JNM,기타 가족관계,4,3,1,0
CNS-JNM-01325,CTR-JNM-008,JNM,부부갈등,3,3,0,0
CNS-JNM-01325,CTR-JNM-008,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01325,CTR-JNM-008,JNM,기타 가족관계,3,3,0,0
CNS-JNM-01326,CTR-JNM-008,JNM,부부갈등,2,2,0,0
CNS-JNM-01326,CTR-JNM-008,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01326,CTR-JNM-008,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01327,CTR-JNM-008,JNM,부부갈등,2,2,0,0
CNS-JNM-01327,CTR-JNM-008,JNM,부모-자녀 갈등,1,1,0,0
CNS-JNM-01327,CTR-JNM-008,JNM,기타 가족관계,1,1,0,0
CNS-JNM-01328,CTR-JNM-008,JNM,부부갈등,3,3,0,0
CNS-JNM-01328,CTR-JNM-008,JNM,부모-자녀 갈등,2,1,1,0
CNS-JNM-01328,CTR-JNM-008,JNM,기타 가족관계,2,1,1,0
CNS-JNM-01329,CTR-JNM-008,JNM,부부갈등,2,2,0,0
CNS-JNM-01329,CTR-JNM-008,JNM,부모-자녀 갈등,1,1,0,0
CNS-JNM-01329,CTR-JNM-008,JNM,기타 가족관계,1,1,0,0
CNS-JNM-01330,CTR-JNM-008,JNM,부부갈등,2,2,0,0
CNS-JNM-01330,CTR-JNM-008,JNM,부모-자녀 갈등,1,1,0,0
CNS-JNM-01330,CTR-JNM-008,JNM,기타 가족관계,1,1,0,0
CNS-JNM-01331,CTR-JNM-009,JNM,부부갈등,5,4,1,0
CNS-JNM-01331,CTR-JNM-009,JNM,부모-자녀 갈등,4,3,1,0
CNS-JNM-01331,CTR-JNM-009,JNM,기타 가족관계,5,4,1,0
CNS-JNM-01331,CTR-JNM-009,JNM,이혼 전후,1,1,0,0
CNS-JNM-01332,CTR-JNM-009,JNM,부부갈등,3,2,1,0
CNS-JNM-01332,CTR-JNM-009,JNM,부모-자녀 갈등,2,1,1,0
CNS-JNM-01332,CTR-JNM-009,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01333,CTR-JNM-009,JNM,부부갈등,1,1,0,0
CNS-JNM-01333,CTR-JNM-009,JNM,부모-자녀 갈등,1,1,0,0
CNS-JNM-01333,CTR-JNM-009,JNM,기타 가족관계,1,1,0,0
CNS-JNM-01334,CTR-JNM-009,JNM,부부갈등,2,2,0,0
CNS-JNM-01334,CTR-JNM-009,JNM,부모-자녀 갈등,1,1,0,0
CNS-JNM-01334,CTR-JNM-009,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01335,CTR-JNM-009,JNM,부부갈등,1,1,0,0
CNS-JNM-01335,CTR-JNM-009,JNM,부모-자녀 갈등,1,1,0,0
CNS-JNM-01335,CTR-JNM-009,JNM,기타 가족관계,1,1,0,0
CNS-JNM-01336,CTR-JNM-010,JNM,부부갈등,3,2,1,0
CNS-JNM-01336,CTR-JNM-010,JNM,부모-자녀 갈등,3,2,1,0
CNS-JNM-01336,CTR-JNM-010,JNM,기타 가족관계,3,3,0,0
CNS-JNM-01336,CTR-JNM-010,JNM,이혼 전후,1,1,0,0
CNS-JNM-01337,CTR-JNM-010,JNM,부부갈등,3,3,0,0
CNS-JNM-01337,CTR-JNM-010,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01337,CTR-JNM-010,JNM,기타 가족관계,3,2,1,0
CNS-JNM-01337,CTR-JNM-010,JNM,이혼 전후,1,1,0,0
CNS-JNM-01338,CTR-JNM-010,JNM,부부갈등,3,3,0,0
CNS-JNM-01338,CTR-JNM-010,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01338,CTR-JNM-010,JNM,기타 가족관계,3,2,1,0
CNS-JNM-01338,CTR-JNM-010,JNM,이혼 전후,1,1,0,0
CNS-JNM-01339,CTR-JNM-010,JNM,부부갈등,2,2,0,0
CNS-JNM-01339,CTR-JNM-010,JNM,부모-자녀 갈등,1,1,0,0
CNS-JNM-01339,CTR-JNM-010,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01340,CTR-JNM-010,JNM,부부갈등,3,2,1,0
CNS-JNM-01340,CTR-JNM-010,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01340,CTR-JNM-010,JNM,기타 가족관계,3,2,1,0
CNS-JNM-01341,CTR-JNM-010,JNM,부부갈등,2,2,0,0
CNS-JNM-01341,CTR-JNM-010,JNM,부모-자녀 갈등,1,1,0,0
CNS-JNM-01341,CTR-JNM-010,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01342,CTR-JNM-010,JNM,부부갈등,2,2,0,0
CNS-JNM-01342,CTR-JNM-010,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01342,CTR-JNM-010,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01343,CTR-JNM-011,JNM,부부갈등,5,4,1,0
CNS-JNM-01343,CTR-JNM-011,JNM,부모-자녀 갈등,4,3,1,0
CNS-JNM-01343,CTR-JNM-011,JNM,기타 가족관계,4,3,1,0
CNS-JNM-01343,CTR-JNM-011,JNM,이혼 전후,1,1,0,0
CNS-JNM-01344,CTR-JNM-011,JNM,부부갈등,3,2,1,0
CNS-JNM-01344,CTR-JNM-011,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01344,CTR-JNM-011,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01345,CTR-JNM-011,JNM,부부갈등,3,2,1,0
CNS-JNM-01345,CTR-JNM-011,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01345,CTR-JNM-011,JNM,기타 가족관계,3,2,1,0
CNS-JNM-01345,CTR-JNM-011,JNM,이혼 전후,1,1,0,0
CNS-JNM-01346,CTR-JNM-011,JNM,부부갈등,3,2,1,0
CNS-JNM-01346,CTR-JNM-011,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01346,CTR-JNM-011,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01347,CTR-JNM-011,JNM,부부갈등,3,2,1,0
CNS-JNM-01347,CTR-JNM-011,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01347,CTR-JNM-011,JNM,기타 가족관계,3,3,0,0
CNS-JNM-01347,CTR-JNM-011,JNM,이혼 전후,1,1,0,0
CNS-JNM-01348,CTR-JNM-011,JNM,부부갈등,2,2,0,0
CNS-JNM-01348,CTR-JNM-011,JNM,부모-자녀 갈등,1,1,0,0
CNS-JNM-01348,CTR-JNM-011,JNM,기타 가족관계,1,1,0,0
CNS-JNM-01349,CTR-JNM-011,JNM,부부갈등,3,2,1,0
CNS-JNM-01349,CTR-JNM-011,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01349,CTR-JNM-011,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01350,CTR-JNM-012,JNM,부부갈등,5,4,1,0
CNS-JNM-01350,CTR-JNM-012,JNM,부모-자녀 갈등,4,3,1,0
CNS-JNM-01350,CTR-JNM-012,JNM,기타 가족관계,5,4,1,0
CNS-JNM-01350,CTR-JNM-012,JNM,이혼 전후,1,1,0,0
CNS-JNM-01351,CTR-JNM-012,JNM,부부갈등,3,2,1,0
CNS-JNM-01351,CTR-JNM-012,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01351,CTR-JNM-012,JNM,기타 가족관계,3,3,0,0
CNS-JNM-01351,CTR-JNM-012,JNM,이혼 전후,1,1,0,0
CNS-JNM-01352,CTR-JNM-012,JNM,부부갈등,3,3,0,0
CNS-JNM-01352,CTR-JNM-012,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01352,CTR-JNM-012,JNM,기타 가족관계,3,2,1,0
CNS-JNM-01353,CTR-JNM-012,JNM,부부갈등,2,2,0,0
CNS-JNM-01353,CTR-JNM-012,JNM,부모-자녀 갈등,1,1,0,0
CNS-JNM-01353,CTR-JNM-012,JNM,기타 가족관계,1,1,0,0
CNS-JNM-01354,CTR-JNM-012,JNM,부부갈등,3,2,1,0
CNS-JNM-01354,CTR-JNM-012,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01354,CTR-JNM-012,JNM,기타 가족관계,3,3,0,0
CNS-JNM-01354,CTR-JNM-012,JNM,이혼 전후,1,1,0,0
CNS-JNM-01355,CTR-JNM-013,JNM,부부갈등,3,3,0,0
CNS-JNM-01355,CTR-JNM-013,JNM,부모-자녀 갈등,3,3,0,0
CNS-JNM-01355,CTR-JNM-013,JNM,기타 가족관계,3,3,0,0
CNS-JNM-01355,CTR-JNM-013,JNM,이혼 전후,1,1,0,0
CNS-JNM-01356,CTR-JNM-013,JNM,부부갈등,3,3,0,0
CNS-JNM-01356,CTR-JNM-013,JNM,부모-자녀 갈등,3,2,1,0
CNS-JNM-01356,CTR-JNM-013,JNM,기타 가족관계,3,3,0,0
CNS-JNM-01356,CTR-JNM-013,JNM,이혼 전후,1,1,0,0
CNS-JNM-01357,CTR-JNM-013,JNM,부부갈등,2,2,0,0
CNS-JNM-01357,CTR-JNM-013,JNM,부모-자녀 갈등,1,1,0,0
CNS-JNM-01357,CTR-JNM-013,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01358,CTR-JNM-013,JNM,부부갈등,3,2,1,0
CNS-JNM-01358,CTR-JNM-013,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01358,CTR-JNM-013,JNM,기타 가족관계,3,2,1,0
CNS-JNM-01359,CTR-JNM-013,JNM,부부갈등,3,2,1,0
CNS-JNM-01359,CTR-JNM-013,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01359,CTR-JNM-013,JNM,기타 가족관계,3,2,1,0
CNS-JNM-01359,CTR-JNM-013,JNM,이혼 전후,1,1,0,0
CNS-JNM-01360,CTR-JNM-014,JNM,부부갈등,6,5,1,0
CNS-JNM-01360,CTR-JNM-014,JNM,부모-자녀 갈등,4,3,1,0
CNS-JNM-01360,CTR-JNM-014,JNM,기타 가족관계,5,5,0,0
CNS-JNM-01360,CTR-JNM-014,JNM,이혼 전후,1,1,0,0
CNS-JNM-01361,CTR-JNM-014,JNM,부부갈등,3,2,1,0
CNS-JNM-01361,CTR-JNM-014,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01361,CTR-JNM-014,JNM,기타 가족관계,3,2,1,0
CNS-JNM-01362,CTR-JNM-014,JNM,부부갈등,3,2,1,0
CNS-JNM-01362,CTR-JNM-014,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01362,CTR-JNM-014,JNM,기타 가족관계,3,3,0,0
CNS-JNM-01362,CTR-JNM-014,JNM,이혼 전후,1,1,0,0
CNS-JNM-01363,CTR-JNM-014,JNM,부부갈등,3,3,0,0
CNS-JNM-01363,CTR-JNM-014,JNM,부모-자녀 갈등,3,2,1,0
CNS-JNM-01363,CTR-JNM-014,JNM,기타 가족관계,3,2,1,0
CNS-JNM-01363,CTR-JNM-014,JNM,이혼 전후,1,1,0,0
CNS-JNM-01364,CTR-JNM-014,JNM,부부갈등,3,2,1,0
CNS-JNM-01364,CTR-JNM-014,JNM,부모-자녀 갈등,3,3,0,0
CNS-JNM-01364,CTR-JNM-014,JNM,기타 가족관계,3,2,1,0
CNS-JNM-01364,CTR-JNM-014,JNM,이혼 전후,1,1,0,0
CNS-JNM-01365,CTR-JNM-014,JNM,부부갈등,2,2,0,0
CNS-JNM-01365,CTR-JNM-014,JNM,부모-자녀 갈등,1,1,0,0
CNS-JNM-01365,CTR-JNM-014,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01366,CTR-JNM-014,JNM,부부갈등,2,2,0,0
CNS-JNM-01366,CTR-JNM-014,JNM,부모-자녀 갈등,1,1,0,0
CNS-JNM-01366,CTR-JNM-014,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01367,CTR-JNM-015,JNM,부부갈등,5,4,1,0
CNS-JNM-01367,CTR-JNM-015,JNM,부모-자녀 갈등,4,3,1,0
CNS-JNM-01367,CTR-JNM-015,JNM,기타 가족관계,4,3,1,0
CNS-JNM-01367,CTR-JNM-015,JNM,이혼 전후,1,1,0,0
CNS-JNM-01368,CTR-JNM-015,JNM,부부갈등,3,3,0,0
CNS-JNM-01368,CTR-JNM-015,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01368,CTR-JNM-015,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01369,CTR-JNM-015,JNM,부부갈등,3,2,1,0
CNS-JNM-01369,CTR-JNM-015,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01369,CTR-JNM-015,JNM,기타 가족관계,3,2,1,0
CNS-JNM-01369,CTR-JNM-015,JNM,이혼 전후,1,1,0,0
CNS-JNM-01370,CTR-JNM-015,JNM,부부갈등,2,2,0,0
CNS-JNM-01370,CTR-JNM-015,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01370,CTR-JNM-015,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01371,CTR-JNM-015,JNM,부부갈등,3,3,0,0
CNS-JNM-01371,CTR-JNM-015,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01371,CTR-JNM-015,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01372,CTR-JNM-016,JNM,부부갈등,5,4,1,0
CNS-JNM-01372,CTR-JNM-016,JNM,부모-자녀 갈등,3,3,0,0
CNS-JNM-01372,CTR-JNM-016,JNM,기타 가족관계,4,3,1,0
CNS-JNM-01372,CTR-JNM-016,JNM,이혼 전후,1,1,0,0
CNS-JNM-01373,CTR-JNM-016,JNM,부부갈등,2,2,0,0
CNS-JNM-01373,CTR-JNM-016,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01373,CTR-JNM-016,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01374,CTR-JNM-016,JNM,부부갈등,3,3,0,0
CNS-JNM-01374,CTR-JNM-016,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01374,CTR-JNM-016,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01375,CTR-JNM-016,JNM,부부갈등,2,2,0,0
CNS-JNM-01375,CTR-JNM-016,JNM,부모-자녀 갈등,1,1,0,0
CNS-JNM-01375,CTR-JNM-016,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01376,CTR-JNM-016,JNM,부부갈등,2,2,0,0
CNS-JNM-01376,CTR-JNM-016,JNM,부모-자녀 갈등,1,1,0,0
CNS-JNM-01376,CTR-JNM-016,JNM,기타 가족관계,1,1,0,0
CNS-JNM-01377,CTR-JNM-017,JNM,부부갈등,4,3,1,0
CNS-JNM-01377,CTR-JNM-017,JNM,부모-자녀 갈등,3,3,0,0
CNS-JNM-01377,CTR-JNM-017,JNM,기타 가족관계,4,3,1,0
CNS-JNM-01378,CTR-JNM-017,JNM,부부갈등,2,2,0,0
CNS-JNM-01378,CTR-JNM-017,JNM,부모-자녀 갈등,1,1,0,0
CNS-JNM-01378,CTR-JNM-017,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01379,CTR-JNM-017,JNM,부부갈등,4,4,0,0
CNS-JNM-01379,CTR-JNM-017,JNM,부모-자녀 갈등,3,3,0,0
CNS-JNM-01379,CTR-JNM-017,JNM,기타 가족관계,4,3,1,0
CNS-JNM-01379,CTR-JNM-017,JNM,이혼 전후,1,1,0,0
CNS-JNM-01380,CTR-JNM-017,JNM,부부갈등,3,3,0,0
CNS-JNM-01380,CTR-JNM-017,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01380,CTR-JNM-017,JNM,기타 가족관계,3,2,1,0
CNS-JNM-01381,CTR-JNM-017,JNM,부부갈등,3,2,1,0
CNS-JNM-01381,CTR-JNM-017,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01381,CTR-JNM-017,JNM,기타 가족관계,3,3,0,0
CNS-JNM-01381,CTR-JNM-017,JNM,이혼 전후,1,1,0,0
CNS-JNM-01382,CTR-JNM-018,JNM,부부갈등,4,3,1,0
CNS-JNM-01382,CTR-JNM-018,JNM,부모-자녀 갈등,3,2,1,0
CNS-JNM-01382,CTR-JNM-018,JNM,기타 가족관계,4,4,0,0
CNS-JNM-01383,CTR-JNM-018,JNM,부부갈등,2,2,0,0
CNS-JNM-01383,CTR-JNM-018,JNM,부모-자녀 갈등,1,1,0,0
CNS-JNM-01383,CTR-JNM-018,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01384,CTR-JNM-018,JNM,부부갈등,2,2,0,0
CNS-JNM-01384,CTR-JNM-018,JNM,부모-자녀 갈등,1,1,0,0
CNS-JNM-01384,CTR-JNM-018,JNM,기타 가족관계,1,1,0,0
CNS-JNM-01385,CTR-JNM-018,JNM,부부갈등,3,2,1,0
CNS-JNM-01385,CTR-JNM-018,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01385,CTR-JNM-018,JNM,기타 가족관계,3,3,0,0
CNS-JNM-01386,CTR-JNM-018,JNM,부부갈등,3,2,1,0
CNS-JNM-01386,CTR-JNM-018,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01386,CTR-JNM-018,JNM,기타 가족관계,3,2,1,0
CNS-JNM-01387,CTR-JNM-019,JNM,부부갈등,3,2,1,0
CNS-JNM-01387,CTR-JNM-019,JNM,부모-자녀 갈등,2,1,1,0
CNS-JNM-01387,CTR-JNM-019,JNM,기타 가족관계,3,3,0,0
CNS-JNM-01387,CTR-JNM-019,JNM,이혼 전후,1,1,0,0
CNS-JNM-01388,CTR-JNM-019,JNM,부부갈등,3,3,0,0
CNS-JNM-01388,CTR-JNM-019,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01388,CTR-JNM-019,JNM,기타 가족관계,3,3,0,0
CNS-JNM-01389,CTR-JNM-019,JNM,부부갈등,2,2,0,0
CNS-JNM-01389,CTR-JNM-019,JNM,부모-자녀 갈등,1,1,0,0
CNS-JNM-01389,CTR-JNM-019,JNM,기타 가족관계,1,1,0,0
CNS-JNM-01390,CTR-JNM-019,JNM,부부갈등,4,3,1,0
CNS-JNM-01390,CTR-JNM-019,JNM,부모-자녀 갈등,3,3,0,0
CNS-JNM-01390,CTR-JNM-019,JNM,기타 가족관계,4,3,1,0
CNS-JNM-01390,CTR-JNM-019,JNM,이혼 전후,1,1,0,0
CNS-JNM-01391,CTR-JNM-019,JNM,부부갈등,2,2,0,0
CNS-JNM-01391,CTR-JNM-019,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01391,CTR-JNM-019,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01392,CTR-JNM-020,JNM,부부갈등,5,4,1,0
CNS-JNM-01392,CTR-JNM-020,JNM,부모-자녀 갈등,4,4,0,0
CNS-JNM-01392,CTR-JNM-020,JNM,기타 가족관계,5,4,1,0
CNS-JNM-01392,CTR-JNM-020,JNM,이혼 전후,1,1,0,0
CNS-JNM-01393,CTR-JNM-020,JNM,부부갈등,6,5,1,0
CNS-JNM-01393,CTR-JNM-020,JNM,부모-자녀 갈등,4,3,1,0
CNS-JNM-01393,CTR-JNM-020,JNM,기타 가족관계,5,4,1,0
CNS-JNM-01393,CTR-JNM-020,JNM,이혼 전후,1,1,0,0
CNS-JNM-01394,CTR-JNM-020,JNM,부부갈등,3,3,0,0
CNS-JNM-01394,CTR-JNM-020,JNM,부모-자녀 갈등,3,2,1,0
CNS-JNM-01394,CTR-JNM-020,JNM,기타 가족관계,3,3,0,0
CNS-JNM-01394,CTR-JNM-020,JNM,이혼 전후,1,1,0,0
CNS-JNM-01395,CTR-JNM-020,JNM,부부갈등,3,2,1,0
CNS-JNM-01395,CTR-JNM-020,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01395,CTR-JNM-020,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01396,CTR-JNM-020,JNM,부부갈등,3,3,0,0
CNS-JNM-01396,CTR-JNM-020,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01396,CTR-JNM-020,JNM,기타 가족관계,3,3,0,0
CNS-JNM-01397,CTR-JNM-020,JNM,부부갈등,3,2,1,0
CNS-JNM-01397,CTR-JNM-020,JNM,부모-자녀 갈등,3,3,0,0
CNS-JNM-01397,CTR-JNM-020,JNM,기타 가족관계,3,2,1,0
CNS-JNM-01397,CTR-JNM-020,JNM,이혼 전후,1,1,0,0
CNS-JNM-01398,CTR-JNM-020,JNM,부부갈등,3,3,0,0
CNS-JNM-01398,CTR-JNM-020,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01398,CTR-JNM-020,JNM,기타 가족관계,3,3,0,0
CNS-JNM-01398,CTR-JNM-020,JNM,이혼 전후,1,1,0,0
CNS-JNM-01399,CTR-JNM-020,JNM,부부갈등,1,1,0,0
CNS-JNM-01399,CTR-JNM-020,JNM,부모-자녀 갈등,1,1,0,0
CNS-JNM-01399,CTR-JNM-020,JNM,기타 가족관계,1,1,0,0
CNS-JNM-01400,CTR-JNM-021,JNM,부부갈등,3,2,1,0
CNS-JNM-01400,CTR-JNM-021,JNM,부모-자녀 갈등,3,2,1,0
CNS-JNM-01400,CTR-JNM-021,JNM,기타 가족관계,3,2,1,0
CNS-JNM-01400,CTR-JNM-021,JNM,이혼 전후,1,1,0,0
CNS-JNM-01401,CTR-JNM-021,JNM,부부갈등,4,3,1,0
CNS-JNM-01401,CTR-JNM-021,JNM,부모-자녀 갈등,3,2,1,0
CNS-JNM-01401,CTR-JNM-021,JNM,기타 가족관계,4,4,0,0
CNS-JNM-01401,CTR-JNM-021,JNM,이혼 전후,1,1,0,0
CNS-JNM-01402,CTR-JNM-021,JNM,부부갈등,3,2,1,0
CNS-JNM-01402,CTR-JNM-021,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01402,CTR-JNM-021,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01403,CTR-JNM-021,JNM,부부갈등,2,2,0,0
CNS-JNM-01403,CTR-JNM-021,JNM,부모-자녀 갈등,1,1,0,0
CNS-JNM-01403,CTR-JNM-021,JNM,기타 가족관계,1,1,0,0
CNS-JNM-01404,CTR-JNM-021,JNM,부부갈등,3,2,1,0
CNS-JNM-01404,CTR-JNM-021,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01404,CTR-JNM-021,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01405,CTR-JNM-021,JNM,부부갈등,2,2,0,0
CNS-JNM-01405,CTR-JNM-021,JNM,부모-자녀 갈등,1,1,0,0
CNS-JNM-01405,CTR-JNM-021,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01406,CTR-JNM-021,JNM,부부갈등,3,2,1,0
CNS-JNM-01406,CTR-JNM-021,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01406,CTR-JNM-021,JNM,기타 가족관계,3,3,0,0
CNS-JNM-01407,CTR-JNM-022,JNM,부부갈등,5,4,1,0
CNS-JNM-01407,CTR-JNM-022,JNM,부모-자녀 갈등,3,2,1,0
CNS-JNM-01407,CTR-JNM-022,JNM,기타 가족관계,4,3,1,0
CNS-JNM-01407,CTR-JNM-022,JNM,이혼 전후,1,1,0,0
CNS-JNM-01408,CTR-JNM-022,JNM,부부갈등,2,2,0,0
CNS-JNM-01408,CTR-JNM-022,JNM,부모-자녀 갈등,1,1,0,0
CNS-JNM-01408,CTR-JNM-022,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01409,CTR-JNM-022,JNM,부부갈등,3,2,1,0
CNS-JNM-01409,CTR-JNM-022,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01409,CTR-JNM-022,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01410,CTR-JNM-022,JNM,부부갈등,3,3,0,0
CNS-JNM-01410,CTR-JNM-022,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01410,CTR-JNM-022,JNM,기타 가족관계,3,3,0,0
CNS-JNM-01410,CTR-JNM-022,JNM,이혼 전후,1,1,0,0
CNS-JNM-01411,CTR-JNM-022,JNM,부부갈등,3,3,0,0
CNS-JNM-01411,CTR-JNM-022,JNM,부모-자녀 갈등,2,2,0,0
CNS-JNM-01411,CTR-JNM-022,JNM,기타 가족관계,2,2,0,0
CNS-JNM-01412,CTR-JNM-023,JNM,부부갈등,5,4,1,0
CNS-JNM-01412,CTR-JNM-023,JNM,부모-자녀 갈등,4,3,1,0
CNS-JNM-01412,CTR-JNM-023,JNM,기타 가족관계,4,3,1,0
CNS-JNM-01412,CTR-JNM-023,JNM,이혼 전후,1,1,0,0
CNS-JNM-01413,CTR-JNM-023,JNM,부부갈등,2,2,0,0
